,automotive industry,auto insurance,second hand car,mobile phone,mercedes benz,electrical appliance,wifi,clothing,shoes,underwear,electricity,energy,gasoline,tobacco,video game,t-shirt,natural gas,health care,furniture,interior design,ebook,novel,footwear,lingerie,real estate,life insurance,dessert,potato,coffee,bottled water,margarine,offal,juice,jam,veterinarians,amusement park,television,hairdresser,timber,travel agency,nightclub,fur,vitamins,petroleum,beer,lawyer,renovation,restaurant
2016-08-14,17.96918495803424,0.0,70.39797881800554,65.98603004541327,104.28094584560358,3.35473006300115,125.66044208732396,98.8249371956834,124.16147851586696,17.02461742029661,45.452407843816495,17.020959756811813,78.21027879924644,7.628418249964635,35.5416049233074,71.53679270289211,18.701542299136467,23.8030614652793,50.31144306805642,56.92207978254233,19.5008574302354,33.0144468162013,7.3979524889562915,23.728015481406892,44.27676089528292,6.469137978377235,60.38888760683713,117.4007023917405,92.91871093363827,0.0,3.6507677063243915,7.468179047967507,57.33753268284529,52.090488560038764,47.693875845523706,27.72701362314448,51.77636254156669,85.57773825065762,0.0,10.251435563368144,28.747382394867767,31.202918228208564,80.19371290286121,28.73990522853344,92.85845855873148,59.236661604879764,25.167799567175823,221.32938652008858
2016-08-21,9.982880532241245,0.0,71.19795585002834,67.57605486578467,98.5512235463946,0.0,130.1483150190141,101.46026885423497,126.04271303883465,27.6074877085891,44.053872217852906,20.11567971259578,70.84931138284678,17.54536197491866,34.94924484125228,72.46584195877384,24.75204127826885,22.216190700927346,51.67121179962552,69.29644495266024,27.711744769281882,38.75608974075805,12.105740436473932,28.2716780203997,50.026989582982,6.708735681280095,61.62131388452769,136.18481477441898,101.85320236956503,0.0,0.0,0.0,58.68665109891224,56.43136260670866,57.86856935923543,15.249857492729465,60.913367695960815,90.55318814895166,10.10513536589306,11.20823621594917,29.196560244787577,42.21571289698806,67.92879210595302,39.91653503962978,87.28695104520759,63.393620313994134,14.849001744633737,228.17462527844182
2016-08-28,8.98459247901712,12.16691389148879,72.79790991407391,66.78104245559896,99.6971680062364,0.0,115.18873858004696,114.63692714699276,126.04271303883465,22.08599016687128,47.55021128276187,24.370919651798733,84.65112528859615,10.679785549950488,35.5416049233074,65.96249716760182,22.001814469572313,16.397664564970185,55.750517994332796,63.52174120660521,20.869338653409812,35.167562912910086,0.0,27.261975233956857,50.60201245175191,12.45908055094875,62.85374016221824,124.44474453524492,96.49250750800897,0.0,4.646431626231044,0.0,43.84634852217581,71.6244217700533,52.781222602379565,9.704454768100568,51.77636254156669,97.51881800656334,8.809605190778566,7.654405220648214,25.153959595509296,29.36745245007865,67.92879210595302,34.32822013408161,82.64402811727102,78.98221547317301,6.0402718961221975,191.66668523389114
2016-09-04,15.307083482769908,11.960695011972032,71.19795585002834,62.01096799448476,98.5512235463946,0.0,107.70895036056339,110.68392965916541,141.0925892225761,22.546114962014432,40.55753315294395,21.663039690487764,71.76943230989674,17.92678288741689,31.987444430976662,61.31725088819324,22.55185983131162,32.26637220848972,53.03098053119461,67.64652959664451,22.57994018237783,41.62691120303642,7.622132867409512,29.78623220006397,49.45196671421209,15.094655282880215,45.59977227455049,122.09673048741011,101.85320236956503,4.538144364592647,15.598734745204219,0.0,47.21914456234318,67.28354772338339,52.14530425777258,14.695317220266574,52.79158533649937,85.57773825065762,0.0,9.157949103275541,22.009714646070634,27.531986671948733,58.49423764679288,32.73155873249642,81.7154435316837,82.09993450500879,9.312085839855055,175.6944614644002
2016-09-11,10.648405901057327,7.42387966260333,79.99770320227903,60.420943174113354,100.8431124660782,0.0,121.17256915563381,117.27225880554431,144.85505826851144,20.705615781441825,45.452407843816495,23.210399668379747,70.84931138284678,9.535522812455794,26.06384361042543,52.02675832937609,33.00272170435847,25.918889151081903,50.31144306805642,67.64652959664451,21.55357926499702,37.320679009618864,7.622132867409512,25.242569661071162,49.45196671421209,6.708735681280095,49.297051107622146,129.14077263091454,107.21389723112108,0.0,5.808039532788805,0.0,38.44987485790802,73.79485879338824,48.96571253473767,7.48629367824901,56.85247651623009,87.56791820997523,0.0,6.834290375578762,22.458892495990444,34.8738497844684,61.32460398454093,37.52154293725199,73.35818226139787,86.25689321412317,16.107391722992528,162.0039839476937
2016-09-18,10.981168585465369,15.672634843273697,71.99793288205112,60.420943174113354,105.42689030544538,0.0,121.17256915563381,109.36626382988965,144.85505826851144,24.38661414258704,49.64801472170725,25.531439635217723,68.0889486016969,5.339892774975244,26.656203692480553,65.96249716760182,26.952222725226086,30.679501444137763,55.750517994332796,68.47148727465238,29.4223462982499,27.272803891644553,0.0,26.25227244751401,50.60201245175191,13.177873659657331,51.76190366300325,143.2288569179234,87.55801607208221,0.0,3.1529357463710657,5.015941151619968,33.7279604016737,67.28354772338339,47.693875845523706,10.258995040563457,71.06559564528762,79.60719837270476,0.0,6.287547145532462,19.314647546551782,23.861055115688902,69.81570299778505,38.31987363804459,83.57261270285834,93.5315709550733,0.0,148.3135064309872
2016-09-25,15.97260885158599,7.42387966260333,75.19784101014228,60.420943174113354,107.71877922512897,0.0,116.68469622394367,115.95459297626853,167.42987254412364,29.447986889161708,50.347282534689036,28.23931959652869,77.29015787219649,10.679785549950488,25.471483528370303,58.5301031205481,27.502268086965394,25.389932229631253,53.71086489697915,61.04686817258163,27.36962446348828,51.674786321010735,4.70778794751764,25.747421054292587,52.32708105806163,11.500689739337307,57.92403505145602,140.8808428700886,116.14838866704784,3.7817869704938722,9.624751225764305,0.0,51.9410590185775,73.79485879338824,54.05305929159353,9.14991449563768,55.83725372129741,80.60228835236357,10.882453470961757,8.747891680740816,24.25560389566968,22.943322226623945,82.08062379469324,35.9248815356668,85.42978187403297,88.33537256868036,6.291949891793956,157.44049144212485
2016-10-02,14.974320798361866,5.155471987918979,63.198185529800426,61.21595558429905,105.42689030544538,0.0,118.18065386784038,122.54292212264743,159.90493445225292,19.32524139601237,56.640692851525166,28.626159591001688,71.76943230989674,4.195630037480549,26.656203692480553,63.17534939995667,18.701542299136467,38.08489834444688,55.070633628548244,65.17165656262094,24.63266201713945,46.65084876202358,5.380329082877303,27.261975233956857,55.77721827068108,8.62551730450298,54.22675621838436,150.27289906142784,103.64010065675038,5.834757040190546,4.314543652928826,0.0,41.148111690041915,78.13573284005814,45.78612081170276,12.754426266646462,55.83725372129741,78.61210839304596,15.805468136396838,7.2443477981134885,19.314647546551782,11.012794668779494,91.51517825385338,43.90818854359276,67.78667474787399,75.86449644133724,14.093967757618461,182.53970022275348
2016-10-09,14.641558113953824,0.0,62.39820849777764,54.06084389262774,104.28094584560358,2.8515205535509773,106.21299271666668,119.90759046409588,188.12345229676814,13.80374385429455,55.242157225561584,27.852479602055695,71.76943230989674,25.555201137381527,25.471483528370303,57.60105386466638,33.00272170435847,35.44011373719362,51.67121179962552,74.24619102070739,24.63266201713945,31.579036085062114,4.035246812157977,31.805637772949666,50.60201245175191,20.605402449646007,59.15646132914658,178.44906763544554,114.36149037986249,0.0,16.59439866511087,0.0,27.656927529372435,78.13573284005814,55.3248959808075,9.14991449563768,50.76113974663401,76.62192843372833,0.0,10.388121370879718,16.170402597113117,21.10785644849403,83.96753468652527,43.90818854359276,73.35818226139787,78.98221547317301,12.332221787916154,159.7222376949093
2016-10-16,25.955489383827235,0.0,72.79790991407391,59.62593076392765,106.57283476528718,5.535304603951897,101.72511978497653,125.17825378119899,174.95481063599436,22.08599016687128,51.745818160652625,28.23931959652869,68.0889486016969,13.731152849936343,26.656203692480553,57.60105386466638,29.152404172183317,44.43238140185469,53.03098053119461,70.94636030867595,22.237819876584226,38.75608974075805,0.0,30.79593498650682,43.70173802651301,5.031551760960072,64.0861664399088,183.14509573111516,125.0828801029746,0.0,8.463143319206544,0.0,40.473552482008444,78.13573284005814,51.5093859131656,12.199885994183571,53.80680813143205,73.6366584947519,10.364241400915958,8.474520065717666,16.170402597113117,24.77878800475386,86.79790102427332,37.52154293725199,65.00092099111204,88.33537256868036,5.78859390045044,150.5952526837716
2016-10-23,22.62786253974682,0.0,64.79813959384602,57.240893533370546,108.86472368497077,2.8515205535509773,100.22916214107981,126.49591961047477,159.90493445225292,13.343619059151399,46.15167565679828,29.786679574420674,70.84931138284678,12.586890112441647,26.656203692480553,68.74964493524698,40.70335676870878,23.8030614652793,50.99132743384097,71.77131798668381,24.63266201713945,30.86133071949252,0.0,33.82504334583536,42.55169228897319,19.647011638034567,65.31859271759934,173.75303953977593,126.86977839015995,0.0,8.795031292508762,9.697486226465271,41.148111690041915,82.47660688672804,55.3248959808075,14.97258735649802,60.913367695960815,74.63174847441071,18.914740556671624,6.834290375578762,15.72122474719331,22.025589337558987,87.74135647018933,30.336566630118632,71.50101309022324,90.41385192323753,7.298661874480989,150.5952526837716
2016-10-30,8.98459247901712,0.0,75.99781804216508,62.01096799448476,107.71877922512897,0.0,121.17256915563381,121.22525629337164,150.4987618374145,24.84673893773019,58.03922847748875,27.078799613109705,69.00906952874686,16.782520149922195,32.57980451303178,61.31725088819324,19.251587660875774,28.03471683688451,53.03098053119461,73.42123334269954,28.738105686662692,38.03838437518846,4.70778794751764,27.76682662717828,44.27676089528292,17.0114369061031,69.01587155067101,180.79708168328037,119.72218524141854,0.0,9.624751225764305,0.0,43.84634852217581,80.3061698633931,62.95591611609129,9.427184631869123,56.85247651623009,69.65629857611667,10.10513536589306,2.87040195774308,13.475335497594266,21.10785644849403,73.58952478144911,30.336566630118632,68.71525933346129,74.82525676405865,8.808729848511538,166.56747645326254
2016-11-06,14.641558113953824,8.248755180670367,63.99816256182322,53.26583148244203,104.28094584560358,0.0,119.6766115117371,118.5899246348201,159.90493445225292,26.687238118302798,43.35460440487112,33.65507951915063,60.72798118529724,28.98798934986561,30.21036418481129,53.884856841139516,37.95312996001224,47.07716600910795,50.99132743384097,65.99661424062879,26.34326354610747,50.23937558987155,8.070493624315954,28.2716780203997,40.25160081389356,7.427528789988678,49.297051107622146,169.0570114441063,114.36149037986249,0.0,7.965311359253218,0.0,29.680605153472857,65.11311070004845,51.5093859131656,0.0,56.85247651623009,71.64647853543428,8.032287085709868,5.604118107974585,18.416291846712163,41.2979800079231,88.68481191610535,53.4881569531039,64.07233640552472,100.80624869602346,9.312085839855055,146.03176017820277
2016-11-13,21.629574486522696,8.867411819220644,69.59800178598275,56.44588112318484,114.59444598417976,6.541723622852243,116.68469622394367,119.90759046409588,152.3799963603822,22.08599016687128,55.94142503854337,31.720879546785653,69.92919045579683,19.83388744990805,30.802724266866413,59.45915237642981,36.853039236533625,33.85324297284167,49.631558702271874,69.29644495266024,21.55357926499702,48.80396485873236,6.725411353596629,27.261975233956857,43.70173802651301,23.480574884480333,56.691608773765466,192.53715192245443,119.72218524141854,0.0,3.6507677063243915,0.0,45.87002614627623,56.43136260670866,50.23754922395163,3.3272416347773377,52.79158533649937,55.725038860893335,22.283119011969312,6.287547145532462,21.111358946231018,28.44971956101369,87.74135647018933,43.90818854359276,66.85809016228667,98.72776934146627,8.808729848511538,157.44049144212485
2016-11-20,15.97260885158599,6.805223024053052,54.398438177549735,61.21595558429905,107.71877922512897,14.257602767754888,101.72511978497653,129.13125126902634,152.3799963603822,24.84673893773019,55.242157225561584,30.17351956889367,69.00906952874686,14.875415587431037,31.987444430976662,59.45915237642981,51.15421864175563,35.44011373719362,55.750517994332796,68.47148727465238,21.55357926499702,48.80396485873236,5.8286898397837446,38.87355727804959,48.30192097667228,12.45908055094875,64.0861664399088,183.14509573111516,130.44357496453065,6.050859152790196,8.96097527915987,7.245248330117731,38.44987485790802,65.11311070004845,59.77632439305638,8.872644359406234,60.913367695960815,70.65138855577547,0.0,5.194060685439859,18.865469696631973,14.683726225039324,77.36334656511318,30.336566630118632,60.357998063175465,91.45309160051613,11.325509805229121,162.0039839476937
2016-11-27,10.648405901057327,14.6415404456899,64.79813959384602,62.80598040467046,79.07016772908403,0.0,115.18873858004696,127.81358543975054,154.26123088334987,28.067612503732253,58.73849629047054,29.786679574420674,84.65112528859615,9.916943724954026,37.31868516947277,67.82059567936525,55.00453617393079,31.208458365588413,53.71086489697915,68.47148727465238,21.55357926499702,40.90920583746683,8.294674002769176,35.33959752549963,41.40164655143338,7.667126492891538,64.0861664399088,173.75303953977593,128.6566766773453,0.0,12.611742985484263,0.0,37.10075644184107,73.79485879338824,40.69877405484689,10.258995040563457,68.01992726048957,65.67593865748142,24.096861257129603,5.877489722997735,20.66218109631121,40.38024711885814,71.70261388961708,44.706519244385355,62.21516723435009,81.0606948277302,8.808729848511538,166.56747645326254
2016-12-04,9.982880532241245,17.11616699989101,56.79836927361811,60.420943174113354,14.897277977943368,5.36756810080184,109.2049080044601,131.76658292757787,142.97382374554377,28.067612503732253,57.33996066450696,25.531439635217723,80.05052065334637,0.0,47.98116664646499,76.1820389823007,41.25340213044809,19.04244917222344,67.98843657845462,63.52174120660521,22.922060488171432,64.59348290126341,13.002461950286815,34.834746132278205,39.676577945123654,7.906724195794398,77.64285549450489,162.0129693006019,175.11603214416442,0.0,7.301535412648783,0.0,55.98841426677834,86.81748093339793,37.51918233181198,12.477156130415016,33.50235223277845,70.65138855577547,12.69619571612205,6.150861338020886,35.4850501436649,84.43142579397612,81.13716834877722,39.11820433883719,68.71525933346129,83.13917418228739,18.372493684038353,191.66668523389114
2016-12-11,33.276268440804145,20.621887951675916,60.79825443373206,61.21595558429905,13.751333518101571,6.373987119702186,116.68469622394367,125.17825378119899,141.0925892225761,30.36823647944801,58.73849629047054,23.597239662852743,75.44991601809657,3.8142091249823173,46.796446482354746,81.756334517591,42.3534928539267,29.09263067978581,58.47005545747098,52.797291392503034,20.52721834761621,48.80396485873236,13.675003085646479,32.31048916617109,39.10155507635375,7.427528789988678,66.5510189952899,169.0570114441063,160.82084584668164,5.402552814991246,8.795031292508762,0.0,39.12443406594149,95.49922902673772,29.252243851921204,12.199885994183571,59.89814490102813,78.61210839304596,16.582786241465534,7.791091028159789,28.747382394867767,91.77328890649578,65.09842576820499,46.30318064597054,68.71525933346129,97.68852966418768,18.372493684038353,175.6944614644002
